invoice_id,vendor_id,vendor_name,invoice_date,due_date,currency,subtotal,tax_amount,total_amount,po_number,cost_center,description,invoice_status
INV-2026-001096,V0043,Silverline Logistics Limited,2026-04-03,2026-05-03,GBP,15602.71,2340.41,17943.12,CAPEX-41228,PROC,Office equipment,PAID
INV-2026-001122,V0016,Zenith Holdings Incorporated,2026-04-03,2026-04-18,USD,12137.59,0.0,12137.59,OPEX-79531,OPS,Security services,REVIEW
INV-2026-001189,V0064,Redwood Textiles Limited,2026-04-03,2026-05-03,USD,2121.35,0.0,2121.35,OPEX-19643,HR,Training services,PAID
INV-2026-001615,V0069,Keystone Technologies Incorporated,2026-04-03,2026-05-03,USD,5822.85,1048.11,6870.96,PR-60915,OPS,Freight and logistics,PAID
INV-2026-001854,V0061,Silverline Services Limited,2026-04-03,2026-05-18,EUR,2244.99,0.0,2244.99,PR-20749,OPS,Freight and logistics,PAID
INV-2026-000112,V0021,Vertex Supplies Corporation,2026-04-04,2026-05-04,USD,7821.84,625.75,8447.59,PO-92691,PROC,Network equipment,REVIEW
INV-2026-000248,V0051,Nova Systems Corporation,2026-04-04,2026-04-19,EUR,4092.02,613.8,4705.83,PR-99353,MKT,Data services,PAID
INV-2026-000759,V0061,Silverline Services Limited,2026-04-04,2026-06-03,USD,8860.56,0.0,8860.56,PR-56507,HR,Maintenance services,PAID
INV-2026-001095,V0063,Fusion Consulting Incorporated,2026-04-04,2026-05-04,USD,2337.19,420.69,2757.88,PO-99517,LOG,Freight and logistics,REVIEW
INV-2026-001154,V0006,Crescent Industries Limited,2026-04-04,2026-05-04,USD,8251.58,1237.74,9489.32,PR-67780,OPS,Data services,PAID
INV-2026-001460,V0022,Crescent Supplies Limited,2026-04-04,2026-05-19,GBP,6875.91,0.0,6875.91,OPEX-37536,OPS,Software licensing,OPEN
INV-2026-001634,V0022,Crescent Supplies Limited,2026-04-04,2026-05-04,USD,10326.85,1549.03,11875.87,PO-74174,OPS,Freight and logistics,OPEN
INV-2026-001907,V0007,Quantum Technologies Incorporated,2026-04-04,2026-05-04,LKR,361215.43,54182.31,415397.75,OPEX-15488,LOG,Warehouse supplies,PAID
INV-2026-001982,V0002,Zenith Consulting Limited,2026-04-04,2026-04-19,USD,10867.54,0.0,10867.54,PR-33651,FIN,Training services,PAID
INV-2026-000074,V0013,Delta Solutions Corporation,2026-04-05,2026-06-04,GBP,7250.44,725.04,7975.48,CAPEX-34878,IT,Packaging materials,PAID
INV-2026-000144,V0058,Harbor Logistics Limited,2026-04-05,2026-05-05,USD,15290.12,2293.52,17583.64,PR-79397,OPS,Maintenance services,PAID
INV-2026-000150,V0074,Crescent Supplies Corporation,2026-04-05,2026-05-20,LKR,1966448.62,0.0,1966448.62,PO-18617,OPS,Maintenance services,REVIEW
INV-2026-000308,V0002,Zenith Consulting Limited,2026-04-05,2026-05-05,USD,11328.48,906.28,12234.76,PR-70807,OPS,Security services,PAID
INV-2026-000430,V0083,Metro Engineering Limited,2026-04-05,2026-06-04,EUR,14800.39,0.0,14800.39,PR-48558,HR,Freight and logistics,PAID
INV-2026-000644,V0008,Global Textiles Limited,2026-04-05,2026-06-04,USD,136.77,20.51,157.28,CAPEX-24378,MKT,Office equipment,OPEN
INV-2026-000735,V0055,Lanka Systems Incorporated,2026-04-05,2026-05-20,USD,362.35,28.99,391.34,CAPEX-50381,HR,Data services,OPEN
INV-2026-000884,V0072,Westbridge Logistics Limited,2026-04-05,2026-04-20,EUR,17064.08,0.0,17064.08,PO-58442,LOG,Office equipment,PAID
INV-2026-000942,V0031,Pioneer Supplies Incorporated,2026-04-05,2026-05-05,GBP,3526.63,528.99,4055.63,OPEX-18569,IT,Freight and logistics,REVIEW
INV-2026-001006,V0082,Redwood Logistics Incorporated,2026-04-05,2026-04-20,GBP,7780.42,778.04,8558.47,PR-41765,HR,Cloud infrastructure services,PAID
INV-2026-001124,V0064,Redwood Textiles Limited,2026-04-05,2026-05-05,LKR,1816294.69,0.0,1816294.69,PO-29482,MKT,Training services,OPEN
INV-2026-001286,V0079,Global Trading Limited,2026-04-05,2026-05-05,USD,6941.34,0.0,6941.34,PR-40413,IT,Security services,PAID
INV-2026-001418,V0031,Pioneer Supplies Incorporated,2026-04-05,2026-05-05,USD,10088.94,0.0,10088.94,OPEX-20127,PROC,Professional consulting,PAID
INV-2026-001611,V0042,Evergreen Packaging Limited,2026-04-05,2026-04-20,USD,18042.21,3247.6,21289.81,PR-10773,HR,Cloud infrastructure services,PAID
INV-2026-001673,V0011,Nova Engineering Corporation,2026-04-05,2026-05-20,LKR,1821868.08,0.0,1821868.08,OPEX-92036,HR,Data services,PAID
INV-2026-001917,V0030,Orbit Pharma Corporation,2026-04-05,2026-05-05,EUR,13701.69,1096.13,14797.82,PR-13049,PROC,Software licensing,PAID
INV-2026-000086,V0033,BrightPath Logistics Corporation,2026-04-06,2026-05-06,GBP,18468.94,0.0,18468.94,PO-21188,IT,Maintenance services,PAID
INV-2026-000087,V0013,Delta Solutions Corporation,2026-04-06,2026-05-06,EUR,1312.42,196.86,1509.29,CAPEX-97819,IT,Maintenance services,PAID
INV-2026-000123,V0062,Vertex Packaging Incorporated,2026-04-06,2026-06-05,USD,14262.65,2139.4,16402.05,PO-47363,IT,Freight and logistics,PAID
INV-2026-000195,V0078,Northstar Packaging Corporation,2026-04-06,2026-05-21,GBP,11038.78,1103.88,12142.66,PR-42435,PROC,Security services,PAID
INV-2026-000284,V0011,Nova Engineering Corporation,2026-04-06,2026-05-06,USD,7999.27,639.94,8639.21,PR-66260,PROC,Software licensing,PAID
INV-2026-000306,V0074,Crescent Supplies Corporation,2026-04-06,2026-04-21,EUR,13505.72,0.0,13505.72,PR-39253,MKT,Data services,PAID
INV-2026-000372,V0066,Jade Pharma Incorporated,2026-04-06,2026-06-05,GBP,11924.2,953.94,12878.13,CAPEX-99707,IT,Packaging materials,REVIEW
INV-2026-000506,V0090,Nova Packaging Corporation,2026-04-06,2026-05-06,LKR,816170.38,81617.04,897787.42,PR-84895,FIN,Security services,PAID
INV-2026-000525,V0071,Harbor Technologies Limited,2026-04-06,2026-05-06,USD,17657.38,1765.74,19423.12,OPEX-42754,FIN,Warehouse supplies,REVIEW
INV-2026-000555,V0042,Evergreen Packaging Limited,2026-04-06,2026-05-21,LKR,1275650.62,229617.11,1505267.74,CAPEX-89745,FIN,Security services,REVIEW
INV-2026-000876,V0008,Global Textiles Limited,2026-04-06,2026-05-06,GBP,10209.09,0.0,10209.09,PO-95322,IT,Packaging materials,PAID
INV-2026-001004,V0051,Nova Systems Corporation,2026-04-06,2026-05-21,USD,6239.28,935.89,7175.17,PO-63580,IT,Software licensing,PAID
INV-2026-001414,V0072,Westbridge Logistics Limited,2026-04-06,2026-04-21,USD,3287.48,0.0,3287.48,OPEX-82067,PROC,Maintenance services,REVIEW
INV-2026-001518,V0081,Nova Textiles Corporation,2026-04-06,2026-05-06,EUR,6502.93,0.0,6502.93,CAPEX-13735,HR,Cloud infrastructure services,REVIEW
INV-2026-001581,V0073,Crescent Logistics Corporation,2026-04-06,2026-04-21,USD,3867.02,580.05,4447.08,OPEX-33827,LOG,Professional consulting,PAID
INV-2026-001705,V0085,Royal Holdings Limited,2026-04-06,2026-06-05,EUR,3016.43,542.96,3559.39,CAPEX-63346,FIN,Security services,PAID
INV-2026-001706,V0052,Apex Consulting Incorporated,2026-04-06,2026-05-21,USD,15374.19,0.0,15374.19,OPEX-98566,LOG,Maintenance services,PAID
INV-2026-001943,V0083,Metro Engineering Limited,2026-04-06,2026-06-05,GBP,2587.85,0.0,2587.85,CAPEX-69183,PROC,Warehouse supplies,PAID
INV-2026-000093,V0028,Unity Systems Incorporated,2026-04-07,2026-05-22,USD,6897.01,551.76,7448.77,CAPEX-52517,MKT,Security services,REVIEW
INV-2026-000202,V0049,Seacrest Consulting Incorporated,2026-04-07,2026-04-22,GBP,19287.19,2893.08,22180.27,PR-95660,MKT,Network equipment,PAID
INV-2026-000541,V0003,Harbor Services Incorporated,2026-04-07,2026-05-07,GBP,2798.48,0.0,2798.48,OPEX-67344,LOG,Office equipment,PAID
INV-2026-000691,V0079,Global Trading Limited,2026-04-07,2026-05-07,USD,17606.98,0.0,17606.98,PO-10946,FIN,Software licensing,REVIEW
INV-2026-000776,V0076,Royal Services Incorporated,2026-04-07,2026-06-06,GBP,7132.94,570.64,7703.58,CAPEX-18050,IT,Security services,PAID
INV-2026-001000,V0051,Nova Systems Corporation,2026-04-07,2026-05-07,USD,8894.56,1334.18,10228.74,OPEX-30431,MKT,Packaging materials,PAID
INV-2026-001063,V0029,Zenith Supplies Limited,2026-04-07,2026-04-22,LKR,1853130.82,0.0,1853130.82,CAPEX-87178,MKT,Packaging materials,PAID
INV-2026-001157,V0038,Insight Services Limited,2026-04-07,2026-05-07,EUR,8057.69,0.0,8057.69,PR-60885,MKT,Packaging materials,PAID
INV-2026-001276,V0081,Nova Textiles Corporation,2026-04-07,2026-04-22,EUR,1673.5,251.02,1924.52,CAPEX-23226,IT,Packaging materials,PAID
INV-2026-001285,V0050,Keystone Trading Corporation,2026-04-07,2026-05-07,USD,14062.6,2109.39,16171.98,PR-25149,HR,Software licensing,PAID
INV-2026-001766,V0088,Unity Technologies Limited,2026-04-07,2026-05-07,LKR,822912.46,0.0,822912.46,CAPEX-56303,HR,Office equipment,REVIEW
INV-2026-001806,V0076,Royal Services Incorporated,2026-04-07,2026-04-22,USD,1752.05,315.37,2067.41,PO-29666,LOG,Maintenance services,REVIEW
INV-2026-001905,V0032,Keystone Logistics Limited,2026-04-07,2026-05-07,GBP,6908.8,552.7,7461.51,CAPEX-79472,FIN,Maintenance services,PAID
INV-2026-001912,V0025,Lanka Foods Limited,2026-04-07,2026-05-07,EUR,12997.12,1299.71,14296.83,CAPEX-41749,FIN,Training services,REVIEW
INV-2026-001918,V0061,Silverline Services Limited,2026-04-07,2026-05-07,USD,15866.82,1269.35,17136.17,PO-39604,PROC,Software licensing,REVIEW
INV-2026-000006,V0074,Crescent Supplies Corporation,2026-04-08,2026-05-23,USD,18861.7,1508.94,20370.64,OPEX-64921,LOG,Warehouse supplies,REVIEW
INV-2026-000174,V0080,Vertex Textiles Corporation,2026-04-08,2026-05-08,LKR,1369435.62,0.0,1369435.62,PO-35006,IT,Packaging materials,PAID
INV-2026-000242,V0088,Unity Technologies Limited,2026-04-08,2026-05-08,USD,5466.11,437.29,5903.4,OPEX-29127,IT,Freight and logistics,PAID
INV-2026-000326,V0003,Harbor Services Incorporated,2026-04-08,2026-05-08,USD,10945.01,1094.5,12039.52,CAPEX-84141,LOG,Network equipment,PAID
INV-2026-000504,V0027,Pioneer Solutions Incorporated,2026-04-08,2026-06-07,USD,6589.67,988.45,7578.12,CAPEX-34530,LOG,Office equipment,REVIEW
INV-2026-000592,V0078,Northstar Packaging Corporation,2026-04-08,2026-05-08,USD,12276.72,2209.81,14486.53,PO-78242,IT,Packaging materials,PAID
INV-2026-000770,V0023,Metro Consulting Corporation,2026-04-08,2026-06-07,GBP,6619.88,529.59,7149.47,PO-20029,PROC,Data services,PAID
INV-2026-001001,V0003,Harbor Services Incorporated,2026-04-08,2026-05-23,LKR,189384.89,15150.79,204535.68,PR-82463,PROC,Freight and logistics,REVIEW
INV-2026-001002,V0033,BrightPath Logistics Corporation,2026-04-08,2026-05-23,USD,9137.63,913.76,10051.39,OPEX-19429,OPS,Freight and logistics,PAID
INV-2026-001046,V0060,Zenith Packaging Limited,2026-04-08,2026-05-08,GBP,13105.53,1048.44,14153.97,PO-25728,IT,Software licensing,PAID
INV-2026-001091,V0007,Quantum Technologies Incorporated,2026-04-08,2026-05-23,EUR,6212.15,1118.19,7330.33,PR-39068,OPS,Maintenance services,PAID
INV-2026-001509,V0027,Pioneer Solutions Incorporated,2026-04-08,2026-04-23,USD,8838.31,0.0,8838.31,PR-59873,LOG,Software licensing,PAID
INV-2026-001971,V0001,Unity Trading Limited,2026-04-08,2026-04-23,USD,15036.71,0.0,15036.71,CAPEX-27348,HR,Packaging materials,REVIEW
INV-2026-001992,V0036,Unity Packaging Corporation,2026-04-08,2026-04-23,EUR,1382.0,248.76,1630.76,OPEX-74867,LOG,Data services,PAID
INV-2026-000052,V0049,Seacrest Consulting Incorporated,2026-04-09,2026-05-09,USD,19300.71,0.0,19300.71,CAPEX-23154,MKT,Packaging materials,PAID
INV-2026-000061,V0026,Vertex Consulting Incorporated,2026-04-09,2026-05-24,USD,4835.65,725.35,5561.0,CAPEX-85341,OPS,Warehouse supplies,PAID
INV-2026-000167,V0010,Silverline Systems Incorporated,2026-04-09,2026-06-08,USD,15316.35,1225.31,16541.66,PO-26864,IT,Maintenance services,PAID
INV-2026-000577,V0084,Harbor Industries Limited,2026-04-09,2026-05-09,USD,10229.78,1841.36,12071.14,PO-51347,HR,Security services,PAID
INV-2026-000762,V0015,Titan Consulting Limited,2026-04-09,2026-05-09,USD,12055.74,964.46,13020.2,OPEX-39605,LOG,Maintenance services,PAID
INV-2026-000802,V0071,Harbor Technologies Limited,2026-04-09,2026-05-09,GBP,19174.65,1533.97,20708.63,PO-80111,MKT,Professional consulting,PAID
INV-2026-000963,V0069,Keystone Technologies Incorporated,2026-04-09,2026-05-09,USD,2279.73,341.96,2621.69,OPEX-93755,OPS,Software licensing,PAID
INV-2026-000965,V0009,Orbit Consulting Limited,2026-04-09,2026-05-09,USD,4752.82,855.51,5608.33,PO-69593,IT,Network equipment,OPEN
INV-2026-001009,V0083,Metro Engineering Limited,2026-04-09,2026-05-24,GBP,11772.87,0.0,11772.87,PR-65436,FIN,Maintenance services,REVIEW
INV-2026-001206,V0076,Royal Services Incorporated,2026-04-09,2026-05-09,EUR,542.82,0.0,542.82,PO-70525,OPS,Freight and logistics,PAID
INV-2026-001993,V0064,Redwood Textiles Limited,2026-04-09,2026-06-08,USD,17157.63,2573.64,19731.28,OPEX-76296,HR,Warehouse supplies,OPEN
INV-2026-000352,V0008,Global Textiles Limited,2026-04-10,2026-06-09,USD,19316.68,3477.0,22793.68,OPEX-85066,FIN,Packaging materials,PAID
INV-2026-000526,V0083,Metro Engineering Limited,2026-04-10,2026-05-25,USD,5348.05,534.8,5882.85,PR-77713,MKT,Security services,PAID
INV-2026-000676,V0005,Nova Logistics Limited,2026-04-10,2026-05-10,USD,14037.1,1403.71,15440.81,PO-77552,PROC,Packaging materials,PAID
INV-2026-000803,V0057,Keystone Packaging Limited,2026-04-10,2026-04-25,USD,18558.85,1484.71,20043.55,CAPEX-21829,MKT,Professional consulting,REVIEW
INV-2026-000834,V0021,Vertex Supplies Corporation,2026-04-10,2026-05-25,USD,12985.7,2337.43,15323.13,PR-25807,OPS,Packaging materials,PAID
INV-2026-000836,V0058,Harbor Logistics Limited,2026-04-10,2026-05-25,USD,11313.57,1131.36,12444.93,PO-65382,MKT,Network equipment,REVIEW
INV-2026-000890,V0053,Pioneer Trading Incorporated,2026-04-10,2026-05-10,USD,6859.28,0.0,6859.28,OPEX-46356,PROC,Software licensing,PAID
INV-2026-000986,V0002,Zenith Consulting Limited,2026-04-10,2026-05-10,USD,4495.51,809.19,5304.7,CAPEX-95189,LOG,Network equipment,PAID
INV-2026-001085,V0065,Pioneer Industries Incorporated,2026-04-10,2026-05-10,USD,19158.65,0.0,19158.65,PR-30387,OPS,Data services,REVIEW
INV-2026-001166,V0074,Crescent Supplies Corporation,2026-04-10,2026-04-25,EUR,15687.48,2353.12,18040.6,PR-20198,PROC,Training services,PAID
INV-2026-001323,V0068,Harbor Supplies Limited,2026-04-10,2026-05-25,USD,2653.77,477.68,3131.44,PR-48455,IT,Network equipment,PAID
INV-2026-001441,V0087,Orbit Trading Limited,2026-04-10,2026-05-10,USD,761.46,114.22,875.68,PO-92756,HR,Data services,PAID
INV-2026-001684,V0042,Evergreen Packaging Limited,2026-04-10,2026-05-25,USD,10263.71,821.1,11084.81,OPEX-13081,PROC,Warehouse supplies,OPEN
INV-2026-001690,V0006,Crescent Industries Limited,2026-04-10,2026-04-25,GBP,18669.7,0.0,18669.7,PR-84738,PROC,Warehouse supplies,OPEN
INV-2026-001765,V0079,Global Trading Limited,2026-04-10,2026-05-25,EUR,4204.74,0.0,4204.74,PO-88768,MKT,Warehouse supplies,PAID
INV-2026-001869,V0062,Vertex Packaging Incorporated,2026-04-10,2026-05-10,USD,9669.36,966.94,10636.3,PR-12247,MKT,Professional consulting,PAID
INV-2026-001937,V0047,Insight Technologies Incorporated,2026-04-10,2026-05-25,EUR,1876.99,0.0,1876.99,OPEX-30184,PROC,Packaging materials,PAID
INV-2026-000277,V0087,Orbit Trading Limited,2026-04-11,2026-05-26,USD,11599.22,927.94,12527.16,OPEX-59174,HR,Software licensing,PAID
INV-2026-000314,V0041,Metro Foods Limited,2026-04-11,2026-05-11,USD,9120.83,0.0,9120.83,PO-36569,FIN,Security services,PAID
INV-2026-001038,V0063,Fusion Consulting Incorporated,2026-04-11,2026-05-11,LKR,1327019.36,0.0,1327019.36,PO-81819,HR,Network equipment,PAID
INV-2026-001050,V0003,Harbor Services Incorporated,2026-04-11,2026-06-10,LKR,1084423.16,162663.47,1247086.63,OPEX-18379,LOG,Security services,PAID
INV-2026-001139,V0029,Zenith Supplies Limited,2026-04-11,2026-05-11,LKR,1498341.58,224751.24,1723092.82,PO-71398,HR,Network equipment,REVIEW
INV-2026-001712,V0085,Royal Holdings Limited,2026-04-11,2026-05-11,EUR,7100.55,710.06,7810.61,PO-39597,PROC,Training services,REVIEW
INV-2026-001734,V0018,Royal Networks Incorporated,2026-04-11,2026-04-26,USD,1312.68,0.0,1312.68,PO-78755,PROC,Office equipment,PAID
INV-2026-001740,V0048,Zenith Trading Incorporated,2026-04-11,2026-05-26,EUR,16747.08,0.0,16747.08,PR-72831,LOG,Data services,PAID
INV-2026-001818,V0021,Vertex Supplies Corporation,2026-04-11,2026-05-11,USD,1433.18,0.0,1433.18,CAPEX-61060,FIN,Packaging materials,PAID
INV-2026-000216,V0027,Pioneer Solutions Incorporated,2026-04-12,2026-05-12,EUR,6513.71,521.1,7034.8,OPEX-71112,LOG,Training services,PAID
INV-2026-000318,V0046,Metro Holdings Incorporated,2026-04-12,2026-06-11,USD,13582.41,1086.59,14669.0,PR-14073,HR,Packaging materials,PAID
INV-2026-000366,V0065,Pioneer Industries Incorporated,2026-04-12,2026-04-27,GBP,727.6,58.21,785.8,OPEX-87862,HR,Freight and logistics,REVIEW
INV-2026-000482,V0036,Unity Packaging Corporation,2026-04-12,2026-05-12,USD,11095.85,1664.38,12760.22,OPEX-33425,OPS,Data services,PAID
INV-2026-000568,V0063,Fusion Consulting Incorporated,2026-04-12,2026-06-11,USD,11276.01,2029.68,13305.69,PR-41760,IT,Office equipment,PAID
INV-2026-000957,V0020,Global Solutions Limited,2026-04-12,2026-05-12,USD,14499.92,0.0,14499.92,OPEX-40634,LOG,Security services,OPEN
INV-2026-001111,V0081,Nova Textiles Corporation,2026-04-12,2026-05-12,USD,4726.66,850.8,5577.45,OPEX-58318,FIN,Packaging materials,REVIEW
INV-2026-001159,V0014,Delta Foods Corporation,2026-04-12,2026-05-27,USD,8102.23,0.0,8102.23,CAPEX-54882,LOG,Packaging materials,OPEN
INV-2026-001572,V0018,Royal Networks Incorporated,2026-04-12,2026-05-12,GBP,9107.98,1366.2,10474.18,CAPEX-53323,FIN,Security services,PAID
INV-2026-001819,V0060,Zenith Packaging Limited,2026-04-12,2026-05-12,USD,2762.12,220.97,2983.09,OPEX-96298,OPS,Security services,PAID
INV-2026-000307,V0006,Crescent Industries Limited,2026-04-13,2026-04-28,USD,17336.72,1386.94,18723.66,CAPEX-21322,LOG,Packaging materials,PAID
INV-2026-000554,V0071,Harbor Technologies Limited,2026-04-13,2026-06-12,USD,13191.73,1978.76,15170.49,OPEX-56179,OPS,Data services,REVIEW
INV-2026-000567,V0011,Nova Engineering Corporation,2026-04-13,2026-06-12,USD,15503.64,0.0,15503.64,PR-73035,LOG,Professional consulting,REVIEW
INV-2026-000833,V0012,Evergreen Industries Corporation,2026-04-13,2026-05-13,USD,4892.79,489.28,5382.07,PO-12688,MKT,Professional consulting,PAID
INV-2026-001020,V0047,Insight Technologies Incorporated,2026-04-13,2026-05-28,EUR,1257.96,100.64,1358.6,CAPEX-23130,IT,Packaging materials,PAID
INV-2026-001021,V0090,Nova Packaging Corporation,2026-04-13,2026-05-13,USD,12085.95,1812.89,13898.85,CAPEX-42576,OPS,Packaging materials,PAID
INV-2026-001279,V0040,Summit Textiles Incorporated,2026-04-13,2026-06-12,USD,10973.32,0.0,10973.32,OPEX-44478,PROC,Cloud infrastructure services,REVIEW
INV-2026-001409,V0087,Orbit Trading Limited,2026-04-13,2026-05-13,USD,19418.82,0.0,19418.82,PO-65179,HR,Office equipment,PAID
INV-2026-001410,V0074,Crescent Supplies Corporation,2026-04-13,2026-06-12,USD,3380.84,0.0,3380.84,CAPEX-88230,PROC,Data services,REVIEW
INV-2026-001423,V0063,Fusion Consulting Incorporated,2026-04-13,2026-05-28,LKR,132659.79,13265.98,145925.77,CAPEX-93115,IT,Security services,PAID
INV-2026-001436,V0078,Northstar Packaging Corporation,2026-04-13,2026-05-13,GBP,5784.06,0.0,5784.06,OPEX-37149,IT,Maintenance services,PAID
INV-2026-001471,V0005,Nova Logistics Limited,2026-04-13,2026-04-28,USD,10207.44,816.6,11024.04,PO-17336,HR,Security services,PAID
INV-2026-001552,V0005,Nova Logistics Limited,2026-04-13,2026-05-28,GBP,18172.66,0.0,18172.66,PR-13164,PROC,Network equipment,PAID
INV-2026-001565,V0075,Vertex Packaging Limited,2026-04-13,2026-06-12,USD,14966.24,2693.92,17660.16,CAPEX-44544,HR,Network equipment,REVIEW
INV-2026-001597,V0048,Zenith Trading Incorporated,2026-04-13,2026-04-28,USD,2936.39,0.0,2936.39,CAPEX-65422,PROC,Security services,REVIEW
INV-2026-001617,V0030,Orbit Pharma Corporation,2026-04-13,2026-05-13,LKR,1262337.32,0.0,1262337.32,OPEX-65199,HR,Packaging materials,OPEN
INV-2026-001958,V0035,Global Engineering Limited,2026-04-13,2026-06-12,USD,4903.14,392.25,5295.4,CAPEX-92056,IT,Cloud infrastructure services,PAID
INV-2026-000008,V0086,Orbit Supplies Limited,2026-04-14,2026-05-14,LKR,948095.54,0.0,948095.54,PO-61645,LOG,Security services,PAID
INV-2026-000166,V0047,Insight Technologies Incorporated,2026-04-14,2026-05-14,USD,8083.56,1212.53,9296.1,PR-57516,LOG,Office equipment,OPEN
INV-2026-000364,V0065,Pioneer Industries Incorporated,2026-04-14,2026-05-14,LKR,1706308.3,255946.24,1962254.54,PO-32772,FIN,Professional consulting,OPEN
INV-2026-000514,V0074,Crescent Supplies Corporation,2026-04-14,2026-04-29,USD,3340.55,0.0,3340.55,CAPEX-51533,PROC,Office equipment,OPEN
INV-2026-000768,V0078,Northstar Packaging Corporation,2026-04-14,2026-05-29,EUR,5664.35,566.43,6230.78,PO-26015,OPS,Packaging materials,PAID
INV-2026-000872,V0019,Titan Foods Incorporated,2026-04-14,2026-05-29,GBP,4198.06,629.71,4827.76,OPEX-55252,MKT,Training services,PAID
